TF_sym	Gene_sym
IRF1	HIST1H3I
CUX1	HIST1H3I
POU2F1	HIST1H3I
POU2F1	HIST1H3I
HSF2	HIST1H3I
SRY	HIST1H3I
SRY	HIST1H3I
POU2F1	HIST1H3I
POU2F1	HIST1H3I
POU2F1	HIST1H3I
TBP	HIST1H3I
STAT2	HIST1H3I
HLF	HIST1H3I
TP53	HIST1H3I
POU2F1	HIST1H3I
MEF2A	HIST1H3I
SOX9	HIST1H3I
PDX1	HIST1H3I
VSX2	HIST1H3I
BPTF	HIST1H3I
GATA6	HIST1H3I
TBP	HIST1H3I
FOXO1	HIST1H3I
CDC5L	HIST1H3I
PAX2	HIST1H3I
STAT6	HIST1H3I
E2F1	HIST1H3I
HOXA4	HIST1H3I
MTF1	HIST1H3I
TCF7L2	HIST1H3I
IRF8	HIST1H3I
IRF1	HIST1H3I
FOXM1	HIST1H3I
YY1	HIST1H3I
POU2AF1	HIST1H3I
TFDP1	HIST1H3I
POU2F1	HIST1H3I
NFATC2	HIST1H3I
TFDP1	HIST1H3I
IRF1	HIST1H3I
TBP	HIST1H3I
GFI1	HIST1H3I
BRCA1	HIST1H3I
OTX1	HIST1H3I
SOX10	HIST1H3I
E2F1	HIST1H4L
FOXC1	HIST1H4L
FOXL1	HIST1H4L
HLF	HIST1H4L
IRF1	HIST1H4L
SOX9	HIST1H4L
SRY	HIST1H4L
TBP	HIST1H4L
NKX3-1	HIST1H4L
HINFP	HIST1H4L
PDX1	HIST1H4L
MEF2A	HIST1H4L
E2F1	HIST1H4L
IRF1	HIST1H4L
CUX1	HIST1H4L
POU2F1	HIST1H4L
POU2F1	HIST1H4L
HSF2	HIST1H4L
SRY	HIST1H4L
SRY	HIST1H4L
POU2F1	HIST1H4L
POU2F1	HIST1H4L
POU2F1	HIST1H4L
TBP	HIST1H4L
STAT2	HIST1H4L
HLF	HIST1H4L
TP53	HIST1H4L
POU2F1	HIST1H4L
MEF2A	HIST1H4L
SOX9	HIST1H4L
PDX1	HIST1H4L
VSX2	HIST1H4L
BPTF	HIST1H4L
GATA6	HIST1H4L
TBP	HIST1H4L
FOXO1	HIST1H4L
CDC5L	HIST1H4L
PAX2	HIST1H4L
STAT6	HIST1H4L
E2F1	HIST1H4L
HOXA4	HIST1H4L
MTF1	HIST1H4L
TCF7L2	HIST1H4L
IRF8	HIST1H4L
IRF1	HIST1H4L
YY1	HIST1H4L
POU2AF1	HIST1H4L
TFDP1	HIST1H4L
POU2F1	HIST1H4L
TFDP1	HIST1H4L
IRF1	HIST1H4L
TBP	HIST1H4L
GFI1	HIST1H4L
BRCA1	HIST1H4L
OTX1	HIST1H4L
SOX10	HIST1H4L
E2F1	HIST1H3J
CEBPA	HIST1H3J
TBP	HIST1H3J
E2F1	HIST1H3J
IRF1	HIST1H3J
CUX1	HIST1H3J
POU3F2	HIST1H3J
POU2F1	HIST1H3J
TBP	HIST1H3J
LMO2	HIST1H3J
GATA1	HIST1H3J
E2F1	HIST1H3J
GATA1	HIST1H3J
POU2AF1	HIST1H3J
TFDP1	HIST1H3J
TFDP1	HIST1H3J
POU2F1	HIST1H3J
E2F1	HIST1H3J
NR5A1	HIST1H3J
FOXO3	HIST1H3J
E2F1	HIST1H2AM
CEBPA	HIST1H2AM
TBP	HIST1H2AM
E2F1	HIST1H2AM
IRF1	HIST1H2AM
CUX1	HIST1H2AM
POU3F2	HIST1H2AM
POU2F1	HIST1H2AM
TBP	HIST1H2AM
LMO2	HIST1H2AM
GATA1	HIST1H2AM
PDX1	HIST1H2AM
GATA6	HIST1H2AM
E2F1	HIST1H2AM
IRF1	HIST1H2AM
GATA1	HIST1H2AM
POU2AF1	HIST1H2AM
TFDP1	HIST1H2AM
TFDP1	HIST1H2AM
POU2F1	HIST1H2AM
E2F1	HIST1H2AM
TBP	HIST1H2AM
NR5A1	HIST1H2AM
FOXO3	HIST1H2AM
E2F1	HIST1H2BO
CEBPA	HIST1H2BO
TBP	HIST1H2BO
E2F1	HIST1H2BO
IRF1	HIST1H2BO
CUX1	HIST1H2BO
POU3F2	HIST1H2BO
POU2F1	HIST1H2BO
TBP	HIST1H2BO
LMO2	HIST1H2BO
GATA1	HIST1H2BO
PDX1	HIST1H2BO
GATA6	HIST1H2BO
E2F1	HIST1H2BO
GATA4	HIST1H2BO
GATA1	HIST1H2BO
POU2AF1	HIST1H2BO
TFDP1	HIST1H2BO
TFDP1	HIST1H2BO
POU2F1	HIST1H2BO
TFDP1	HIST1H2BO
E2F1	HIST1H2BO
TBP	HIST1H2BO
NR5A1	HIST1H2BO
FOXO3	HIST1H2BO
IRF1	OR2B6
SRF	OR2B6
POU2F1	OR2B6
TCF4	ZNF165
TFAP4	ZSCAN16
HLF	ZSCAN16
PAX1	ZSCAN16
AR	ZSCAN16
RUNX1	ZSCAN16
NFIL3	ZNF192
FOXF2	ZNF192
FOXL1	ZNF192
NHLH1	ZNF192
GABPA	ZNF192
ELK4	ZNF192
SRY	ZNF192
SOX5	ZNF192
RELA	ZNF192
HINFP	ZNF192
LHX3	ZNF192
CUX1	ZNF192
POU2F1	ZNF192
SRY	ZNF192
GATA1	ZNF192
POU2F1	ZNF192
FOXL1	ZNF192
GATA6	ZNF192
POU3F2	ZNF192
FOXO4	ZNF192
FOXO1	ZNF192
GATA4	ZNF192
HOXA4	ZNF192
NFKB1	ZNF192
GATA1	ZNF192
LEF1	ZNF192
HOXA7	ZNF192
OTX1	ZNF192
FOXO3	ZNF192
CUX1	ZKSCAN4
EGR2	ZKSCAN4
IRF7	ZKSCAN4
LEF1	ZKSCAN4
AIRE	ZKSCAN4
FOXI1	NKAPL
SOX9	NKAPL
HSF2	NKAPL
EGR2	NKAPL
FOXI1	NKAPL
IRF7	NKAPL
FOXD3	NKAPL
LEF1	NKAPL
AIRE	NKAPL
LEF1	NKAPL
FOXI1	ZNF187
SOX9	ZNF187
EGR2	ZNF187
FOXI1	ZNF187
IRF7	ZNF187
FOXD3	ZNF187
LEF1	ZNF187
FOXI1	ZNF187
EGR2	ZNF187
FOXI1	ZNF187
IRF7	ZNF187
FOXD3	ZNF187
LEF1	ZNF187
FOXC1	ZNF323
IRF1	ZKSCAN3
IRF2	ZKSCAN3
NFE2L1	ZKSCAN3
NFE2L2	ZKSCAN3
IRF1	ZKSCAN3
IRF1	ZNF323
IRF2	ZNF323
NFE2L1	ZNF323
NFE2L2	ZNF323
IRF1	ZNF323
PPARG	SCAND3
ELK4	SCAND3
AHR	SCAND3
PAX1	SCAND3
FOXO1	SCAND3
ATF6	SCAND3
TCF3	TRIM27
TCF4	TRIM27
PAX1	TRIM27
CUX1	OR2B3
ZBTB16	OR2J3
IRF2	OR12D2
AIRE	OR12D2
POU2F1	OR11A1
BACH1	MAS1L
MEF2A	UBD
ESRRA	UBD
NR5A1	UBD
NR5A1	UBD
TP53	GABBR1
RREB1	GABBR1
FOXC1	GABBR1
NFATC2	GABBR1
VDR	GABBR1
FOXO3	GABBR1
AR	GABBR1
STAT5A	GABBR1
IL6	GABBR1
MAZ	GABBR1
FOXI1	GABBR1
RREB1	GABBR1
FOXI1	GABBR1
FOXC1	GABBR1
VDR	GABBR1
FOXO3	GABBR1
AR	GABBR1
STAT5A	GABBR1
IL6	GABBR1
TMEM37	GABBR1
FOXI1	GABBR1
RREB1	GABBR1
FOXI1	GABBR1
FOXC1	GABBR1
VDR	GABBR1
FOXO3	GABBR1
AR	GABBR1
STAT5A	GABBR1
IL6	GABBR1
TMEM37	GABBR1
FOXJ2	MOG
FOXJ2	MOG
NR3C1	HLA-F
STAT2	HLA-F
STAT2	HLA-G
AIRE	HLA-G
IRF1	HLA-A
NFKB1	HLA-A
NR3C1	HLA-A
ASCC1	HLA-A
IRF1	HLA-A
NFKB1	HLA-A
STAT2	HLA-A
IRF8	HLA-A
IRF1	HLA-A
HLF	ZNRD1
NKX3-1	ZNRD1
LHX3	ZNRD1
CUX1	ZNRD1
SRY	ZNRD1
IRF7	ZNRD1
STAT5A	ZNRD1
STAT6	ZNRD1
STAT1	ZNRD1
STAT4	ZNRD1
GATA4	ZNRD1
ATF1	ZNRD1
IRF1	ZNRD1
SRF	ZNRD1
FOXM1	ZNRD1
OTX1	ZNRD1
HLF	ZNRD1
NKX3-1	ZNRD1
LHX3	ZNRD1
CUX1	ZNRD1
SRY	ZNRD1
IRF7	ZNRD1
STAT5A	ZNRD1
STAT6	ZNRD1
STAT1	ZNRD1
STAT4	ZNRD1
GATA4	ZNRD1
ATF1	ZNRD1
IRF1	ZNRD1
SRF	ZNRD1
FOXM1	ZNRD1
OTX1	ZNRD1
ELK1	PPP1R11
FOXC1	PPP1R11
FOXL1	PPP1R11
GATA2	PPP1R11
GATA3	PPP1R11
HLF	PPP1R11
SPI1	PPP1R11
SPIB	PPP1R11
ETS1	PPP1R11
NKX3-1	PPP1R11
LHX3	PPP1R11
CUX1	PPP1R11
POU2F1	PPP1R11
SRY	PPP1R11
FOXN1	PPP1R11
PDX1	PPP1R11
IRF7	PPP1R11
GATA6	PPP1R11
STAT1	PPP1R11
STAT5A	PPP1R11
STAT6	PPP1R11
STAT1	PPP1R11
STAT4	PPP1R11
STAT5A	PPP1R11
CRX	PPP1R11
GATA4	PPP1R11
HOXA4	PPP1R11
ETV4	PPP1R11
SPI1	PPP1R11
TCF7L2	PPP1R11
ATF1	PPP1R11
GATA1	PPP1R11
LEF1	PPP1R11
CASR	PPP1R11
IRF1	PPP1R11
LEF1	PPP1R11
SRF	PPP1R11
FOXM1	PPP1R11
TBX5	PPP1R11
BRCA1	PPP1R11
OTX1	PPP1R11
CUX1	RNF39
IRF7	RNF39
IRF1	RNF39
SRF	RNF39
FOXM1	RNF39
TBX5	RNF39
POU3F2	TRIM31
AR	TRIM40
ZNF513	TRIM40
STAT5B	TRIM10
STAT5B	TRIM15
E2F1	TRIM26
E2F1	TRIM26
GATA1	TRIM26
POU2F1	TRIM26
SRF	TRIM26
STAT2	TRIM26
NFE2L1	TRIM26
IRF7	TRIM26
FOXO1	TRIM26
FOXO4	TRIM26
E2F1	TRIM26
TFDP1	TRIM26
TFDP1	TRIM26
CREB1	TRIM39
TP53	TRIM39
HINFP	TRIM39
PLAU	TRIM39
POU2F1	TRIM39
JUNB	TRIM39
JUNB	TRIM39
CREB1	TRIM39
CREB1	TRIM39
JUNB	TRIM39
RFX1	TRIM39
POU3F2	TRIM39
ATF3	TRIM39
RFX1	TRIM39
NRF1	TRIM39
CREB1	TRIM39
CREB1	TRIM39
EGR1	TRIM39
TBX5	TRIM39
STAT5A	RPP21
STAT5B	RPP21
NR2F1	PRR3
PPARG	PRR3
NFKB1	PRR3
HNF4A	PRR3
ASCC1	PRR3
NF1	PRR3
CREB1	PRR3
PAX3	PRR3
PLAU	PRR3
ZNF513	PRR3
HNF4A	PRR3
HNF4A	PRR3
CREB1	PRR3
CREB1	PRR3
HNF4A	PRR3
TBX5	PRR3
NR2F1	PRR3
PPARG	PRR3
NFKB1	PRR3
HNF4A	PRR3
ASCC1	PRR3
NF1	PRR3
CREB1	PRR3
PAX3	PRR3
PLAU	PRR3
ZNF513	PRR3
HNF4A	PRR3
HNF4A	PRR3
CREB1	PRR3
CREB1	PRR3
HNF4A	PRR3
TBX5	PRR3
NR2F1	GNL1
PPARG	GNL1
NFKB1	GNL1
HNF4A	GNL1
ASCC1	GNL1
NF1	GNL1
CREB1	GNL1
PAX3	GNL1
PLAU	GNL1
ZNF513	GNL1
HNF4A	GNL1
HNF4A	GNL1
CREB1	GNL1
CREB1	GNL1
HNF4A	GNL1
TBX5	GNL1
FOXD1	ABCF1
FOXO1	ABCF1
ATF4	ABCF1
FOXD3	ABCF1
FOXM1	ABCF1
NR2F1	PPP1R10
FOXL1	PPP1R10
GATA2	PPP1R10
GATA3	PPP1R10
HLF	PPP1R10
IRF2	PPP1R10
PAX6	PPP1R10
SPI1	PPP1R10
SPIB	PPP1R10
SRY	PPP1R10
SOX5	PPP1R10
YY1	PPP1R10
ETS1	PPP1R10
CEBPA	PPP1R10
HNF4A	PPP1R10
PDX1	PPP1R10
LHX3	PPP1R10
GATA3	PPP1R10
PAX2	PPP1R10
CUX1	PPP1R10
GATA1	PPP1R10
GATA1	PPP1R10
FOXD3	PPP1R10
POU3F1	PPP1R10
POU2F1	PPP1R10
SRY	PPP1R10
SRY	PPP1R10
GATA1	PPP1R10
TBP	PPP1R10
RFX1	PPP1R10
RFX1	PPP1R10
TRAF4	PPP1R10
MEIS1	PPP1R10
PDX1	PPP1R10
GATA6	PPP1R10
FOXO4	PPP1R10
PAX2	PPP1R10
STAT5A	PPP1R10
STAT6	PPP1R10
STAT1	PPP1R10
STAT4	PPP1R10
STAT5A	PPP1R10
CRX	PPP1R10
HOXA4	PPP1R10
NRF1	PPP1R10
ETV4	PPP1R10
TCF7L2	PPP1R10
GTF2A1	PPP1R10
IRF1	PPP1R10
HNF4A	PPP1R10
GATA1	PPP1R10
FOXM1	PPP1R10
YY1	PPP1R10
LEF1	PPP1R10
FOXD3	PPP1R10
NR3C1	PPP1R10
IRF1	PPP1R10
TBP	PPP1R10
CDX1	PPP1R10
AIRE	PPP1R10
FOXM1	PPP1R10
PDX1	PPP1R10
HNF4A	PPP1R10
YY1	PPP1R10
BRCA1	PPP1R10
HOXA7	PPP1R10
OTX1	PPP1R10
SOX10	PPP1R10
FOXO3	PPP1R10
NR2F1	MRPS18B
FOXC1	MRPS18B
FOXL1	MRPS18B
GATA2	MRPS18B
GATA3	MRPS18B
HLF	MRPS18B
IRF2	MRPS18B
PAX6	MRPS18B
SPI1	MRPS18B
SPIB	MRPS18B
SRY	MRPS18B
SOX5	MRPS18B
YY1	MRPS18B
ETS1	MRPS18B
CEBPA	MRPS18B
TBP	MRPS18B
HNF4A	MRPS18B
PDX1	MRPS18B
LHX3	MRPS18B
YY1	MRPS18B
GATA3	MRPS18B
PAX2	MRPS18B
CUX1	MRPS18B
GATA1	MRPS18B
GATA1	MRPS18B
FOXD3	MRPS18B
POU3F1	MRPS18B
POU2F1	MRPS18B
SRY	MRPS18B
SRY	MRPS18B
GATA1	MRPS18B
TBP	MRPS18B
TBP	MRPS18B
RFX1	MRPS18B
RFX1	MRPS18B
TRAF4	MRPS18B
MEIS1	MRPS18B
PDX1	MRPS18B
BPTF	MRPS18B
GATA6	MRPS18B
FOXO4	MRPS18B
PAX2	MRPS18B
STAT1	MRPS18B
STAT5A	MRPS18B
STAT6	MRPS18B
STAT1	MRPS18B
STAT4	MRPS18B
STAT5A	MRPS18B
CRX	MRPS18B
HOXA4	MRPS18B
NRF1	MRPS18B
ETV4	MRPS18B
SPI1	MRPS18B
TCF7L2	MRPS18B
TEAD1	MRPS18B
GTF2A1	MRPS18B
IRF1	MRPS18B
HNF4A	MRPS18B
GATA1	MRPS18B
FOXM1	MRPS18B
YY1	MRPS18B
LEF1	MRPS18B
FOXD3	MRPS18B
NR3C1	MRPS18B
IRF1	MRPS18B
RFX1	MRPS18B
TBP	MRPS18B
CDX1	MRPS18B
FOXM1	MRPS18B
PDX1	MRPS18B
HNF4A	MRPS18B
YY1	MRPS18B
BRCA1	MRPS18B
HOXA7	MRPS18B
OTX1	MRPS18B
SOX10	MRPS18B
FOXO3	MRPS18B
NR2F1	C6orf134
CEBPA	C6orf134
TBP	C6orf134
HNF4A	C6orf134
PDX1	C6orf134
TBP	C6orf134
RFX1	C6orf134
MEIS1	C6orf134
NRF1	C6orf134
HNF4A	C6orf134
YY1	C6orf134
HNF4A	C6orf134
SRF	C6orf136
NR3C1	C6orf136
FOXF2	C6orf136
POU3F2	C6orf136
FOXO1	C6orf136
FOXO4	C6orf136
TMEM37	C6orf136
PDX1	C6orf136
SRF	C6orf136
NR3C1	C6orf136
FOXF2	C6orf136
POU3F2	C6orf136
FOXO1	C6orf136
FOXO4	C6orf136
TMEM37	C6orf136
PDX1	C6orf136
ELK1	DHX16
NR3C1	DHX16
GFI1	DHX16
ELK1	KIAA1949
SP1	KIAA1949
SPI1	KIAA1949
SPIB	KIAA1949
SRF	KIAA1949
ETS1	KIAA1949
CREB1	KIAA1949
GATA1	KIAA1949
MEIS1	KIAA1949
VDR	KIAA1949
IRF7	KIAA1949
STAT1	KIAA1949
STAT5A	KIAA1949
STAT1	KIAA1949
STAT3	KIAA1949
STAT4	KIAA1949
STAT5A	KIAA1949
STAT6	KIAA1949
JUNB	KIAA1949
ZNF513	KIAA1949
GATA4	KIAA1949
IL6	KIAA1949
ETV4	KIAA1949
SPI1	KIAA1949
SP3	KIAA1949
TEAD1	KIAA1949
GTF2I	KIAA1949
IRF1	KIAA1949
SMAD1	KIAA1949
EGR1	KIAA1949
SRF	KIAA1949
JUNB	KIAA1949
NR3C1	KIAA1949
BACH1	KIAA1949
SOX10	KIAA1949
GFI1	KIAA1949
ZBTB16	KIAA1949
ZNF350	KIAA1949
SOX10	KIAA1949
ELK1	NRM
SPI1	NRM
SPIB	NRM
SRF	NRM
ETS1	NRM
CREB1	NRM
MEIS1	NRM
VDR	NRM
IRF7	NRM
STAT3	NRM
STAT5A	NRM
STAT6	NRM
JUNB	NRM
ZNF513	NRM
GATA4	NRM
IL6	NRM
ETV4	NRM
SPI1	NRM
SP3	NRM
GTF2I	NRM
JUNB	NRM
SOX10	NRM
ZBTB16	NRM
ZNF350	NRM
SOX9	MDC1
CEBPA	MDC1
NFE2	MDC1
POU3F1	MDC1
POU3F2	MDC1
JUNB	MDC1
EGR3	MDC1
EGR2	MDC1
SOX9	MDC1
BACH2	MDC1
JUNB	MDC1
IRF8	MDC1
IRF1	MDC1
YY1	MDC1
IRF1	MDC1
SOX9	TUBB
CEBPA	TUBB
NFE2	TUBB
POU3F1	TUBB
POU3F2	TUBB
JUNB	TUBB
EGR3	TUBB
EGR2	TUBB
SOX9	TUBB
BACH2	TUBB
JUNB	TUBB
IRF8	TUBB
IRF1	TUBB
YY1	TUBB
IRF1	TUBB
TP53	FLOT1
PAX5	FLOT1
AHR	FLOT1
EGR3	FLOT1
SRF	FLOT1
PRDM1	FLOT1
TP53	IER3
PAX5	IER3
AHR	IER3
EGR3	IER3
SRF	IER3
PRDM1	IER3
NHLH1	DDR1
IRF1	DDR1
IRF2	DDR1
IRF1	DDR1
TCF3	DDR1
JUNB	DDR1
JUNB	DDR1
TFAP4	DDR1
JUNB	DDR1
JUNB	DDR1
LMO2	DDR1
IRF7	DDR1
BACH2	DDR1
BACH1	DDR1
SPI1	DDR1
IRF1	DDR1
JUNB	DDR1
JUNB	DDR1
JUNB	DDR1
NR3C1	DDR1
IRF1	DDR1
ELSPBP1	DDR1
FOXM1	DDR1
NHLH1	DDR1
IRF1	DDR1
IRF2	DDR1
IRF1	DDR1
TCF3	DDR1
JUNB	DDR1
JUNB	DDR1
TFAP4	DDR1
JUNB	DDR1
JUNB	DDR1
LMO2	DDR1
IRF7	DDR1
BACH2	DDR1
BACH1	DDR1
SPI1	DDR1
IRF1	DDR1
JUNB	DDR1
JUNB	DDR1
JUNB	DDR1
NR3C1	DDR1
IRF1	DDR1
ELSPBP1	DDR1
FOXM1	DDR1
NHLH1	DDR1
TCF3	DDR1
TCF4	DDR1
JUNB	DDR1
JUNB	DDR1
JUNB	DDR1
JUNB	DDR1
LMO2	DDR1
BACH2	DDR1
BACH1	DDR1
SPI1	DDR1
JUNB	DDR1
NR3C1	DDR1
FOXM1	DDR1
ASCC1	GTF2H4
EGR3	GTF2H4
VSX2	GTF2H4
BACH2	GTF2H4
AIRE	GTF2H4
ASCC1	VARS2
EGR3	VARS2
VSX2	VARS2
BACH2	VARS2
GATA4	VARS2
AIRE	VARS2
NFE2L1	SFTA2
SRF	SFTA2
NFIL3	DPCR1
GATA1	DPCR1
VSX2	DPCR1
NR3C1	DPCR1
IRF1	MUC21
IRF2	MUC21
IRF1	MUC21
MEF2A	MUC21
TEAD1	PSORS1C1
TEAD1	CDSN
POU2F1	PSORS1C2
IL6	CCHCR1
IL6	CCHCR1
IL6	TCF19
PAX5	POU5F1
IL6	POU5F1
PAX5	POU5F1
XBP1	HCG27
TBX5	HCG27
IRF1	HLA-C
STAT1	HLA-C
POU2F1	HLA-C
NFKB1	HLA-C
STAT2	HLA-C
IRF8	HLA-C
IRF1	HLA-C
IRF1	HLA-B
NFKB1	HLA-B
NR3C1	HLA-B
ASCC1	HLA-B
CREB1	HLA-B
JUNB	HLA-B
NFKB1	HLA-B
STAT2	HLA-B
NFE2L1	HLA-B
SETD2	HLA-B
IRF8	HLA-B
IRF1	HLA-B
NFATC2	HLA-B
HOXA7	HLA-B
NF1	HCP5
AHR	MICB
ELK4	DDX39
TCF4	DDX39
SRY	DDX39
FOXO1	DDX39
FOXO3	DDX39
HOXA4	DDX39
JUNB	DDX39
PBX1	DDX39
FOXF2	ATP6V1G2
TCF4	ATP6V1G2
FOXO1	ATP6V1G2
FOXO3	ATP6V1G2
PBX1	ATP6V1G2
FOXF2	NFKBIL1
YY1	NFKBIL1
TCF4	NFKBIL1
FOXO1	NFKBIL1
FOXO3	NFKBIL1
PBX1	NFKBIL1
GATA2	LTA
GATA3	LTA
NFKB1	LTA
SPIB	LTA
YY1	LTA
ETS1	LTA
REL	LTA
NFKB1	LTA
RELA	LTA
TBP	LTA
HNF4A	LTA
NFE2	LTA
NFKB1	LTA
GATA2	LTA
GATA3	LTA
GATA1	LTA
POU3F1	LTA
HSF2	LTA
JUNB	LTA
JUNB	LTA
NFKB1	LTA
GATA1	LTA
NFKB1	LTA
TBP	LTA
LMO2	LTA
GATA6	LTA
PAX2	LTA
STAT5A	LTA
STAT6	LTA
STAT1	LTA
STAT3	LTA
STAT4	LTA
STAT5A	LTA
STAT6	LTA
ZNF513	LTA
GATA4	LTA
ETV4	LTA
SPI1	LTA
TCF12	LTA
SMAD3	LTA
TEAD1	LTA
SMAD4	LTA
RUNX1	LTA
RUNX1	LTA
NFKB1	LTA
STAT1	LTA
GATA1	LTA
SMAD1	LTA
NR3C1	LTA
NFATC2	LTA
NR3C1	LTA
BACH1	LTA
RUNX1	LTA
FOXP3	LTA
HES1	LTA
PBX1	LTA
TBX5	LTA
GFI1	LTA
BRCA1	LTA
HOXA7	LTA
FOXD1	TNF
FOXC1	TNF
GATA2	TNF
GATA3	TNF
NFKB1	TNF
SPI1	TNF
SPIB	TNF
YY1	TNF
ETS1	TNF
REL	TNF
NFKB1	TNF
RELA	TNF
TBP	TNF
HNF4A	TNF
ZNF354C	TNF
BRCA1	TNF
EP300	TNF
NFE2	TNF
NFKB1	TNF
NF1	TNF
YY1	TNF
GATA2	TNF
GATA3	TNF
GATA1	TNF
FOXD3	TNF
POU3F1	TNF
HSF2	TNF
SRY	TNF
JUNB	TNF
JUNB	TNF
JUNB	TNF
TFAP4	TNF
TFAP4	TNF
MYOD1	TNF
JUNB	TNF
NFKB1	TNF
JUNB	TNF
GATA1	TNF
NFKB1	TNF
TCF3	TNF
TBP	TNF
LMO2	TNF
NFE2L1	TNF
FOXL1	TNF
NFATC2	TNF
PAX8	TNF
FOXJ2	TNF
BPTF	TNF
GATA6	TNF
FOXO4	TNF
TLX2	TNF
PAX2	TNF
STAT1	TNF
STAT5A	TNF
STAT6	TNF
STAT1	TNF
STAT3	TNF
STAT4	TNF
STAT5A	TNF
STAT6	TNF
ZNF513	TNF
DBP	TNF
GATA4	TNF
HOXA4	TNF
ETV4	TNF
SPI1	TNF
TCF7L2	TNF
TCF12	TNF
SMAD3	TNF
TEAD1	TNF
GTF2I	TNF
GTF2A1	TNF
PAX8	TNF
RUNX2	TNF
SMAD4	TNF
RUNX1	TNF
RUNX1	TNF
NFKB1	TNF
STAT1	TNF
GATA1	TNF
FOXM1	TNF
SMAD1	TNF
LEF1	TNF
FOXD3	TNF
NFE2L2	TNF
NR3C1	TNF
JUNB	TNF
JUNB	TNF
TFAP4	TNF
NFATC2	TNF
NR3C1	TNF
AR	TNF
CASR	TNF
SMAD1	TNF
TBP	TNF
BACH1	TNF
RUNX1	TNF
FOXP3	TNF
HES1	TNF
FOXM1	TNF
PBX1	TNF
TBX5	TNF
MYC	TNF
YY1	TNF
TBX5	TNF
GFI1	TNF
BRCA1	TNF
ZBTB7A	TNF
HOXA7	TNF
SOX10	TNF
FOXD1	LTB
FOXC1	LTB
GATA2	LTB
GATA3	LTB
NFKB1	LTB
SPI1	LTB
SPIB	LTB
YY1	LTB
ETS1	LTB
REL	LTB
RELA	LTB
HNF4A	LTB
ZNF354C	LTB
BRCA1	LTB
ELK1	LTB
EP300	LTB
NFE2	LTB
NFKB1	LTB
NF1	LTB
YY1	LTB
GATA2	LTB
GATA3	LTB
MYC	LTB
GATA1	LTB
GATA1	LTB
POU3F1	LTB
HSF2	LTB
JUNB	LTB
JUNB	LTB
JUNB	LTB
TFAP4	LTB
MYOD1	LTB
JUNB	LTB
NFKB1	LTB
JUNB	LTB
GATA1	LTB
NFKB1	LTB
TCF3	LTB
LMO2	LTB
FOXI1	LTB
PAX8	LTB
FOXJ2	LTB
VDR	LTB
GATA6	LTB
TLX2	LTB
PAX2	LTB
STAT5A	LTB
STAT6	LTB
STAT1	LTB
STAT3	LTB
STAT4	LTB
STAT5A	LTB
STAT6	LTB
ESRRA	LTB
ZNF513	LTB
CRX	LTB
DBP	LTB
GATA4	LTB
HOXA4	LTB
ETV4	LTB
SPI1	LTB
TCF12	LTB
SMAD3	LTB
TEAD1	LTB
GTF2I	LTB
GTF2A1	LTB
PAX8	LTB
RUNX2	LTB
SMAD4	LTB
EFNA2	LTB
RUNX1	LTB
RUNX1	LTB
STAT1	LTB
FOXM1	LTB
SMAD1	LTB
FOXD3	LTB
NR3C1	LTB
JUNB	LTB
NFATC2	LTB
NR3C1	LTB
AR	LTB
CASR	LTB
SMAD1	LTB
BACH1	LTB
RUNX1	LTB
FOXP3	LTB
HES1	LTB
FOXM1	LTB
PBX1	LTB
TBX5	LTB
MYC	LTB
YY1	LTB
BRCA1	LTB
ZBTB7A	LTB
SOX10	LTB
FOXD1	LTB
FOXC1	LTB
GATA2	LTB
GATA3	LTB
NFKB1	LTB
SPI1	LTB
SPIB	LTB
YY1	LTB
ETS1	LTB
REL	LTB
RELA	LTB
HNF4A	LTB
ZNF354C	LTB
BRCA1	LTB
ELK1	LTB
EP300	LTB
NFE2	LTB
NFKB1	LTB
NF1	LTB
YY1	LTB
GATA2	LTB
GATA3	LTB
MYC	LTB
GATA1	LTB
GATA1	LTB
POU3F1	LTB
HSF2	LTB
JUNB	LTB
JUNB	LTB
JUNB	LTB
TFAP4	LTB
MYOD1	LTB
JUNB	LTB
NFKB1	LTB
JUNB	LTB
GATA1	LTB
NFKB1	LTB
TCF3	LTB
LMO2	LTB
FOXI1	LTB
PAX8	LTB
FOXJ2	LTB
VDR	LTB
GATA6	LTB
TLX2	LTB
PAX2	LTB
STAT5A	LTB
STAT6	LTB
STAT1	LTB
STAT3	LTB
STAT4	LTB
STAT5A	LTB
STAT6	LTB
ESRRA	LTB
ZNF513	LTB
CRX	LTB
DBP	LTB
GATA4	LTB
HOXA4	LTB
ETV4	LTB
SPI1	LTB
TCF12	LTB
SMAD3	LTB
TEAD1	LTB
GTF2I	LTB
GTF2A1	LTB
PAX8	LTB
RUNX2	LTB
SMAD4	LTB
EFNA2	LTB
RUNX1	LTB
RUNX1	LTB
STAT1	LTB
FOXM1	LTB
SMAD1	LTB
FOXD3	LTB
NR3C1	LTB
JUNB	LTB
NFATC2	LTB
NR3C1	LTB
AR	LTB
CASR	LTB
SMAD1	LTB
BACH1	LTB
RUNX1	LTB
FOXP3	LTB
HES1	LTB
FOXM1	LTB
PBX1	LTB
TBX5	LTB
MYC	LTB
YY1	LTB
BRCA1	LTB
ZBTB7A	LTB
SOX10	LTB
FOXC1	LST1
GATA2	LST1
GATA3	LST1
NFKB1	LST1
SPI1	LST1
