"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"CMYA5"	1.12935385574541	4.41433532913431	7.33540449036097	1.55493050795816e-12	2.16854628188097e-10	17.9592390581656
"KIAA1191"	0.334554173786658	6.74941730681386	7.34797805968868	1.43336497018562e-12	2.08407200381386e-10	17.9338824915962
"FHOD1"	-0.528687826761553	5.12377743844599	-7.33781251071674	1.53088800838992e-12	2.16223675740202e-10	17.9201318909915
"ABCG2"	1.08061908777483	1.74075767786764	7.31438698061342	1.78120189674764e-12	2.43442800568155e-10	17.8446204020422
"VIPR2"	1.93711239081165	0.191925237366505	7.32565271744235	1.65615787778066e-12	2.29411436840414e-10	17.8400284891371
"SPATA4"	1.32423924764876	-2.69603135553079	7.30603934698175	1.87981212534371e-12	2.54439296231173e-10	17.8129238950575
"BTRC"	0.523471773908997	5.36671608307143	7.31936695541058	1.724819477421e-12	2.37318953735623e-10	17.7963996296544
"MRGPRX4"	0.542724735355674	-4.88590507411569	7.30549038223708	1.88648227048136e-12	2.54439296231173e-10	17.7700729821433
"ORC6L"	-1.02474646211273	2.33466819782905	-7.28973877391576	2.08812531179478e-12	2.77978292318862e-10	17.7196045058414
"MBLAC2"	0.604961505072905	3.11839866723461	7.28616942718935	2.13668889718364e-12	2.8260812310427e-10	17.6990616374699
"ANKAR"	0.700926271420107	0.159398906799253	7.3004922117075	1.94829457993297e-12	2.61058739759515e-10	17.6801006152155
"LOC344595"	0.802047700255567	2.70979187166657	7.27380456108559	2.31368205998111e-12	3.04056384049184e-10	17.6235586628947
"TYW3"	0.442535122945238	4.5607165181438	7.26298812249842	2.48029911340715e-12	3.23876510343694e-10	17.4872224320213
"SRPK3"	-1.66151872534014	0.76292340107755	-7.2602806317532	2.52382157158073e-12	3.27473835689724e-10	17.4811039091189
"E2F1"	-0.972876013117347	3.91498500720954	-7.25630032032809	2.58917339039797e-12	3.33840526267602e-10	17.4796692126443
"SLC16A11"	1.42309947253428	-1.28672802407642	7.24234593469984	2.83172431279176e-12	3.58352963805826e-10	17.3523045847053
"CCDC115"	0.339978707822906	5.49150343145987	7.24873764020357	2.71796777171533e-12	3.48256608049599e-10	17.3455981738581
"EME1"	-1.07712674765633	1.8760386453711	-7.22486910897159	3.16725611021133e-12	3.93526772820863e-10	17.3082030014682
"SLC26A5"	1.21741495159941	-3.28203049159595	7.22171833322842	3.23178106862078e-12	3.96734992142483e-10	17.3021871618125
"SMAD4"	0.421476163596969	6.12689901369965	7.24291600050755	2.82139096526034e-12	3.58352963805826e-10	17.2864671762404
"SPG20"	0.669784876373775	5.37953363104892	7.2365286689534	2.93932552168762e-12	3.69687806871889e-10	17.2775820616057
"FAM134B"	1.07315317339492	4.54211691777434	7.22233886595317	3.21897159807891e-12	3.96734992142483e-10	17.2433952927878
"BTG2"	1.02997904582274	7.58518504583309	7.23488290680395	2.97049094549964e-12	3.71329480937123e-10	17.2156387227128
"C7orf63"	1.02469667969896	1.93345298094641	7.20833206320013	3.52065908208394e-12	4.27083028649722e-10	17.2014295172924
"CD207"	1.42265073483063	-0.133182098671975	7.21191437853809	3.44095042485636e-12	4.19898361071311e-10	17.1330922692979
"THBD"	0.773378841723175	4.81781181155883	7.20712408377684	3.54794509992186e-12	4.27861308785283e-10	17.1270722440329
"LEPREL1"	0.967702010719179	2.59939932655527	7.19282558806887	3.88717621586007e-12	4.63319765124112e-10	17.1232425386134
"ITGB8"	1.3713048547343	4.05177223725935	7.19396295552883	3.85906186840269e-12	4.62658639556278e-10	17.0999485503081
"EAF2"	-0.867505325186627	2.0829781776231	-7.18412090957708	4.10912797226367e-12	4.8694354080565e-10	17.0640179701108
